rank(season),yr,rank(mnth),rank(hr),holiday,rank(weekday),workingday,weathersit,rank(temp),rank(atemp),rank(hum),rank(windspeed),rank(casual),rank(registered),cnt
-0.329374850392033,0,-0.33280293480509926,1.255084230042947,0,-1.461177060864167,0,1,0.06473375938242262,0.0695764828828022,0.592805288808714,-0.9683431775735508,0.38487776261941115,-0.16049674370579614,127
-0.329374850392033,0,-0.33280293480509926,1.5314066938792956,0,-1.461177060864167,0,1,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.9683431775735508,0.31706541113413067,-0.2276027032149129,115
-0.329374850392033,0,-0.33280293480509926,2.034614900252095,0,-1.461177060864167,0,1,-0.1342505656849102,-0.1307584456767584,1.2800448167723144,-0.9683431775735508,-0.30125509771691966,-0.6024616125564732,50
-0.329374850392033,0,-0.33280293480509926,-2.035759058029859,0,-0.7882044385228248,1,1,-0.1342505656849102,-0.1307584456767584,0.8277872225793511,-0.9683431775735508,0.3631445301894751,-0.8499332131488077,53
-0.329374850392033,0,-0.33280293480509926,-1.533273077901304,0,-0.7882044385228248,1,1,-0.21230890932835778,-0.20876973420303818,1.2800448167723144,-1.5323392186736235,0.2206513112371982,-1.2242942502580862,33
-0.329374850392033,0,-0.33280293480509926,-1.2590572147024741,0,-0.7882044385228248,1,1,-0.21230890932835778,-0.20876973420303818,1.8538885472509552,-1.5323392186736235,-0.4853559093518075,-2.053843992901984,8
-0.329374850392033,0,-0.33280293480509926,-1.0597526365379717,0,-0.7882044385228248,1,1,-0.1342505656849102,-0.1307584456767584,0.8277872225793511,-0.9683431775735508,-1.6902932669434927,-1.286122341069483,7
-0.329374850392033,0,-0.33280293480509926,-0.8974686415064641,0,-0.7882044385228248,1,1,-0.29085712166188454,-0.28724785016699206,0.8277872225793511,-0.12755873690734662,-1.6902932669434927,-1.6183499441963338,4
-0.329374850392033,0,-0.33280293480509926,-0.754029574836836,0,-0.7882044385228248,1,1,-0.29085712166188454,-0.28724785016699206,0.592805288808714,-0.12755873690734662,-1.6902932669434927,-0.8299224035772572,23
-0.329374850392033,0,-0.33280293480509926,-0.6222079074475125,0,-0.7882044385228248,1,1,-0.21230890932835778,-0.20876973420303818,0.37170849050430976,0.5759529446065609,-0.9299841165944797,-0.21998631669353438,89
-0.329374850392033,0,-0.33280293480509926,-0.4996035209767629,0,-0.7882044385228248,1,1,-0.07282996762436264,-0.06935961046457194,0.0047597126067793274,0.5759529446065609,-0.018390765907559926,0.6807954639779775,237
-0.329374850392033,0,-0.33280293480509926,-0.3839460010278613,0,-0.7882044385228248,1,1,0.06473375938242262,0.0695764828828022,-0.326406973130398,0.3501564321283197,0.17512470746577607,1.269319704297215,374
-0.329374850392033,0,-0.33280293480509926,-0.2732218784792491,0,-0.7882044385228248,1,1,0.1463403876761182,0.15618818630639175,-0.27644224641344406,-0.12755873690734662,0.4649298379382152,0.1820859469800878,178
-0.329374850392033,0,-0.33280293480509926,-0.165758691914234,0,-0.7882044385228248,1,1,0.23063812164735076,0.2442871195079361,-0.46468880823040315,0.11477261905620406,0.1975793568625521,-0.16049674370579614,119
-0.329374850392033,0,-0.33280293480509926,-0.06018154024151501,0,-0.7882044385228248,1,1,0.37139940913163866,0.7014908863985669,-0.7527843835086216,0.3501564321283197,0.2432470398145891,-0.12850396801743139,125
-0.329374850392033,0,-0.33280293480509926,0.04479938028743042,0,-0.7882044385228248,1,1,0.37139940913163866,0.7014908863985669,-0.9130037339813942,0.11477261905620406,0.44748408433664133,0.3059372097554908,195
-0.329374850392033,0,-0.33280293480509926,0.15042362343310306,0,-0.7882044385228248,1,1,0.482113203495435,0.7014908863985669,-1.2139835301647812,0.7894841258927878,0.4649298379382152,0.15494727896589255,174
-0.329374850392033,0,-0.33280293480509926,0.25783267055726955,0,-0.7882044385228248,1,1,0.482113203495435,0.7014908863985669,-1.0322102243782394,0.3501564321283197,0.6060105625970476,0.017813738680795464,162
-0.329374850392033,0,-0.33280293480509926,0.36831054039163463,0,-0.7882044385228248,1,1,0.482113203495435,0.7014908863985669,-1.0322102243782394,0.3501564321283197,0.7186579652620151,0.2227947369158668,199
-0.329374850392033,0,-0.33280293480509926,0.4835717917755294,0,-0.7882044385228248,1,1,0.6005604243282294,0.7014908863985669,-1.2139835301647812,0.3501564321283197,0.6855311615805689,0.8730318424609609,304
-0.329374850392033,0,-0.33280293480509926,0.6057506248967055,0,-0.7882044385228248,1,1,0.482113203495435,0.7014908863985669,-1.2139835301647812,0.5759529446065609,0.8436371428779679,1.871463559682766,598
-0.329374850392033,0,-0.33280293480509926,0.7375531958036293,0,-0.7882044385228248,1,1,0.482113203495435,0.7014908863985669,-1.2139835301647812,0.9882432192920433,0.9459952934074893,1.6212956144328787,524
-0.329374850392033,0,-0.33280293480509926,0.8834249185532477,0,-0.7882044385228248,1,1,0.29665494045319596,0.32473405512663406,-0.9130037339813942,0.11477261905620406,0.6218578697442315,1.2218565037258355,384
-0.329374850392033,0,-0.33280293480509926,1.051067785263179,0,-0.7882044385228248,1,1,0.1463403876761182,0.15618818630639175,-0.6058372662483519,0.11477261905620406,0.2206513112371982,0.640428221598792,239
-0.329374850392033,0,-0.33280293480509926,1.255084230042947,0,-0.7882044385228248,1,1,0.06473375938242262,0.0695764828828022,-0.16115424127383476,-0.3840236350857566,0.2944701861006539,0.0887476441363879,156
-0.329374850392033,0,-0.33280293480509926,1.5314066938792956,0,-0.7882044385228248,1,1,0.06473375938242262,0.0695764828828022,0.1967705029472566,-0.9683431775735508,0.12930386860942403,-0.16049674370579614,116
-0.329374850392033,0,-0.33280293480509926,2.034614900252095,0,-0.7882044385228248,1,1,-0.01370258001108513,-0.010240734116577764,0.1967705029472566,-0.9683431775735508,-0.018390765907559926,-0.5658520906255726,61
-0.329374850392033,0,-0.33280293480509926,-2.035759058029859,0,-0.36599619438704967,1,1,-0.07282996762436264,-0.06935961046457194,0.0047597126067793274,-1.5323392186736235,-0.4853559093518075,-1.0606381798314726,18
-0.329374850392033,0,-0.33280293480509926,-1.533273077901304,0,-0.36599619438704967,1,1,-0.1342505656849102,-0.1307584456767584,-0.16115424127383476,-0.9683431775735508,-0.7748933704396191,-1.0606381798314726,15
-0.329374850392033,0,-0.33280293480509926,-1.2590572147024741,0,-0.36599619438704967,1,1,-0.21230890932835778,-0.20876973420303818,-0.20000669660837472,-0.3840236350857566,-1.1645460975703865,-1.6183499441963338,5
-0.329374850392033,0,-0.33280293480509926,-1.0597526365379717,0,-0.36599619438704967,1,1,-0.21230890932835778,-0.20876973420303818,-0.37542024786157185,0.11477261905620406,-1.1645460975703865,-1.8054439675799583,4
-0.329374850392033,0,-0.33280293480509926,-0.8974686415064641,0,-0.36599619438704967,1,1,-0.29085712166188454,-0.28724785016699206,-0.030437898321759735,0.5759529446065609,-1.6902932669434927,-2.053843992901984,2
-0.329374850392033,0,-0.33280293480509926,-0.754029574836836,0,-0.36599619438704967,1,1,-0.3795246661106467,-0.37580718598822865,0.1322860494645538,0.3501564321283197,-1.1645460975703865,-0.7524971974134862,29
-0.329374850392033,0,-0.33280293480509926,-0.6222079074475125,0,-0.36599619438704967,1,1,-0.29085712166188454,-0.28724785016699206,0.17234260496803036,-0.3840236350857566,-0.30125509771691966,-0.09751170229750258,112
-0.329374850392033,0,-0.33280293480509926,-0.4996035209767629,0,-0.36599619438704967,1,2,-0.21230890932835778,-0.20876973420303818,-0.030437898321759735,-0.3840236350857566,-0.11905668046825385,1.0772377327452334,314
-0.329374850392033,0,-0.33280293480509926,-0.3839460010278613,0,-0.36599619438704967,1,2,-0.01370258001108513,-0.010240734116577764,-0.5113214941873511,-0.6620926474489095,0.2944701861006539,1.4356501927946432,425
-0.329374850392033,0,-0.33280293480509926,-0.2732218784792491,0,-0.36599619438704967,1,2,0.06473375938242262,0.0695764828828022,-0.6557309706570653,-0.6620926474489095,0.31706541113413067,0.4125196641386498,205
-0.329374850392033,0,-0.33280293480509926,-0.165758691914234,0,-0.36599619438704967,1,2,0.23063812164735076,0.2442871195079361,-1.2782470753086899,-0.9683431775735508,0.2685835311428838,-0.12043675494649121,127
-0.329374850392033,0,-0.33280293480509926,-0.06018154024151501,0,-0.36599619438704967,1,2,0.23063812164735076,0.2442871195079361,-0.9130037339813942,-0.3840236350857566,0.01312559541172533,-0.05758083803399694,125
-0.329374850392033,0,-0.33280293480509926,0.04479938028743042,0,-0.36599619438704967,1,2,0.37139940913163866,0.7014908863985669,-1.2139835301647812,-1.5323392186736235,0.652069393827063,0.37456918170305825,217
-0.329374850392033,0,-0.33280293480509926,0.15042362343310306,0,-0.36599619438704967,1,2,0.482113203495435,0.7014908863985669,-1.2139835301647812,0.5759529446065609,0.7025058217435989,0.25120299069119356,202
-0.329374850392033,0,-0.33280293480509926,0.25783267055726955,0,-0.36599619438704967,1,2,0.482113203495435,0.7014908863985669,-1.540792553513143,-1.5323392186736235,0.5747615743401479,0.12814040404909458,176
-0.329374850392033,0,-0.33280293480509926,0.36831054039163463,0,-0.36599619438704967,1,2,0.6005604243282294,0.7014908863985669,-1.540792553513143,-0.9683431775735508,0.2944701861006539,0.25120299069119356,180
-0.329374850392033,0,-0.33280293480509926,0.4835717917755294,0,-0.36599619438704967,1,1,0.7250213697941924,0.7014908863985669,-1.665250332963634,-0.6620926474489095,0.7994707641638176,0.9526723934799042,327
-0.329374850392033,0,-0.33280293480509926,0.6057506248967055,0,-0.36599619438704967,1,1,0.6005604243282294,0.7014908863985669,-1.540792553513143,-1.5323392186736235,1.1323324855036052,1.8502816006684881,611
-0.329374850392033,0,-0.33280293480509926,0.7375531958036293,0,-0.36599619438704967,1,1,0.6005604243282294,0.7014908863985669,-1.812108045833076,-0.3840236350857566,1.006864997130423,1.693310106056356,550
-0.329374850392033,0,-0.33280293480509926,0.8834249185532477,0,-0.36599619438704967,1,1,0.37139940913163866,0.7014908863985669,-0.9130037339813942,0.3501564321283197,0.9913033293596031,1.323455723292475,434
-0.329374850392033,0,-0.33280293480509926,1.051067785263179,0,-0.36599619438704967,1,1,0.1463403876761182,0.15618818630639175,-0.12188971282771432,-0.3840236350857566,0.7025058217435989,0.795209334353285,291
-0.329374850392033,0,-0.33280293480509926,1.255084230042947,0,-0.36599619438704967,1,1,0.1463403876761182,0.15618818630639175,-0.46468880823040315,-1.5323392186736235,0.3393653186630651,0.39281133841024635,203
-0.329374850392033,0,-0.33280293480509926,1.5314066938792956,0,-0.36599619438704967,1,1,0.06473375938242262,0.0695764828828022,-0.326406973130398,-0.6620926474489095,0.31706541113413067,0.040179746550063046,150
-0.329374850392033,0,-0.33280293480509926,2.034614900252095,0,-0.36599619438704967,1,2,0.06473375938242262,0.0695764828828022,-0.16115424127383476,-0.3840236350857566,-0.30125509771691966,-0.33326030748842045,81
-0.329374850392033,0,-0.33280293480509926,-2.035759058029859,0,-0.0025961999901778924,1,2,0.06473375938242262,0.0695764828828022,-0.326406973130398,-0.3840236350857566,-0.35645083743980455,-0.7250213697941924,38
-0.329374850392033,0,-0.33280293480509926,-1.533273077901304,0,-0.0025961999901778924,1,2,-0.01370258001108513,-0.010240734116577764,-0.16115424127383476,-0.6620926474489095,-0.6576098195477923,-0.9689196026388253,20
-0.329374850392033,0,-0.33280293480509926,-1.2590572147024741,0,-0.0025961999901778924,1,1,0.06473375938242262,0.0695764828828022,-0.16115424127383476,-1.5323392186736235,-0.4853559093518075,-1.6183499441963338,10
-0.329374850392033,0,-0.33280293480509926,-1.0597526365379717,0,-0.0025961999901778924,1,1,-0.01370258001108513,-0.010240734116577764,0.0047597126067793274,0.3501564321283197,-1.6902932669434927,-1.8054439675799583,3
-0.329374850392033,0,-0.33280293480509926,-0.8974686415064641,0,-0.0025961999901778924,1,2,-0.07282996762436264,-0.06935961046457194,1.2800448167723144,-0.3840236350857566,-1.6902932669434927,-2.053843992901984,2
-0.329374850392033,0,-0.33280293480509926,-0.754029574836836,0,-0.0025961999901778924,1,1,-0.1342505656849102,-0.1307584456767584,1.2800448167723144,-0.3840236350857566,-1.6902932669434927,-0.888015373634341,20
-0.329374850392033,0,-0.33280293480509926,-0.6222079074475125,0,-0.0025961999901778924,1,1,-0.1342505656849102,-0.1307584456767584,0.8277872225793511,-0.3840236350857566,-0.4853559093518075,-0.17717554422533588,99
-0.329374850392033,0,-0.33280293480509926,-0.4996035209767629,0,-0.0025961999901778924,1,1,-0.07282996762436264,-0.06935961046457194,0.37170849050430976,0.11477261905620406,0.2206513112371982,1.0459445643329586,318
-0.329374850392033,0,-0.33280293480509926,-0.3839460010278613,0,-0.0025961999901778924,1,1,-0.07282996762436264,-0.06935961046457194,0.592805288808714,0.5759529446065609,0.12930386860942403,1.5130294926227839,442
-0.329374850392033,0,-0.33280293480509926,-0.2732218784792491,0,-0.0025961999901778924,1,1,0.06473375938242262,0.0695764828828022,0.37170849050430976,-0.3840236350857566,0.12930386860942403,0.4513134911247742,203
-0.329374850392033,0,-0.33280293480509926,-0.165758691914234,0,-0.0025961999901778924,1,1,0.1463403876761182,0.15618818630639175,0.1967705029472566,-0.9683431775735508,0.3393653186630651,0.05953132721515236,154
-0.329374850392033,0,-0.33280293480509926,-0.06018154024151501,0,-0.0025961999901778924,1,1,0.23063812164735076,0.2442871195079361,0.03231385297671473,-0.9683431775735508,0.04422187580485735,0.05310275371735151,141
-0.329374850392033,0,-0.33280293480509926,0.04479938028743042,0,-0.0025961999901778924,1,1,0.37139940913163866,0.7014908863985669,-0.27644224641344406,-1.5323392186736235,0.5561453227145351,0.47015881558697953,226
-0.329374850392033,0,-0.33280293480509926,0.15042362343310306,0,-0.0025961999901778924,1,1,0.482113203495435,0.7014908863985669,-0.5552196036077207,-1.5323392186736235,0.4649298379382152,0.2879243021870275,193
-0.329374850392033,0,-0.33280293480509926,0.25783267055726955,0,-0.0025961999901778924,1,1,0.482113203495435,0.7014908863985669,-0.41865211639008326,-0.9683431775735508,0.4649298379382152,0.17461211367994164,177
-0.329374850392033,0,-0.33280293480509926,0.36831054039163463,0,-0.0025961999901778924,1,1,0.6005604243282294,0.7014908863985669,-1.0322102243782394,-1.5323392186736235,0.668481233402277,0.10925725845023385,179
-0.329374850392033,0,-0.33280293480509926,0.4835717917755294,0,-0.0025961999901778924,1,1,0.7250213697941924,0.7014908863985669,-1.1564855813016606,-1.5323392186736235,0.6855311615805689,0.7885980509255803,289
-0.329374850392033,0,-0.33280293480509926,0.6057506248967055,0,-0.0025961999901778924,1,1,0.6005604243282294,0.7014908863985669,-0.6999237695205194,-0.6620926474489095,0.01312559541172533,0.8015572111170861,259
-0.329374850392033,0,-0.33280293480509926,0.7375531958036293,0,-0.0025961999901778924,1,1,0.482113203495435,0.7014908863985669,-0.5552196036077207,0.9882432192920433,0.5367201161562709,0.7597918410369298,274
-0.329374850392033,0,-0.33280293480509926,0.8834249185532477,0,-0.0025961999901778924,1,1,0.23063812164735076,0.2442871195079361,-0.46468880823040315,-0.3840236350857566,0.8582417948198016,1.2284245251045194,401
-0.329374850392033,0,-0.33280293480509926,1.051067785263179,0,-0.0025961999901778924,1,1,0.1463403876761182,0.15618818630639175,0.03231385297671473,-0.3840236350857566,0.2944701861006539,0.8197884294440593,273
-0.329374850392033,0,-0.33280293480509926,1.255084230042947,0,-0.0025961999901778924,1,1,0.1463403876761182,0.15618818630639175,-0.12188971282771432,-1.5323392186736235,0.38487776261941115,0.5718716350509774,234
-0.329374850392033,0,-0.33280293480509926,1.5314066938792956,0,-0.0025961999901778924,1,1,-0.01370258001108513,-0.010240734116577764,0.37170849050430976,0.5759529446065609,-0.15962018814820236,0.12814040404909458,146
-0.329374850392033,0,-0.33280293480509926,2.034614900252095,0,-0.0025961999901778924,1,1,-0.1342505656849102,-0.1307584456767584,1.2800448167723144,0.5759529446065609,-0.15962018814820236,-0.35660453506934653,81
-0.329374850392033,0,-0.33280293480509926,-2.035759058029859,0,0.3618352969575898,1,2,-0.1342505656849102,-0.1307584456767584,1.2800448167723144,0.3501564321283197,-0.5645829824238631,-0.6230833354814195,44
-0.329374850392033,0,-0.33280293480509926,-1.533273077901304,0,0.3618352969575898,1,1,-0.1342505656849102,-0.1307584456767584,1.2800448167723144,0.3501564321283197,-1.1645460975703865,-0.9689196026388253,17
-0.329374850392033,0,-0.33280293480509926,-1.2590572147024741,0,0.3618352969575898,1,1,-0.21230890932835778,-0.20876973420303818,1.8538885472509552,0.11477261905620406,-1.1645460975703865,-1.0140744844146437,15
-0.329374850392033,0,-0.33280293480509926,-1.0597526365379717,0,0.3618352969575898,1,1,-0.21230890932835778,-0.20876973420303818,1.2800448167723144,-0.3840236350857566,-1.6902932669434927,-1.4766615466808566,5
-0.329374850392033,0,-0.33280293480509926,-0.8974686415064641,0,0.3618352969575898,1,1,-0.29085712166188454,-0.28724785016699206,1.8538885472509552,-1.5323392186736235,-1.1645460975703865,-1.4766615466808566,6
-0.329374850392033,0,-0.33280293480509926,-0.754029574836836,0,0.3618352969575898,1,1,-0.29085712166188454,-0.28724785016699206,1.8538885472509552,-0.3840236350857566,-0.9299841165944797,-0.7660629036391614,29
-0.329374850392033,0,-0.33280293480509926,-0.6222079074475125,0,0.3618352969575898,1,1,-0.21230890932835778,-0.20876973420303818,1.2800448167723144,-1.5323392186736235,-0.30125509771691966,-0.09751170229750258,112
-0.329374850392033,0,-0.33280293480509926,-0.4996035209767629,0,0.3618352969575898,1,1,-0.1342505656849102,-0.1307584456767584,1.2800448167723144,-0.3840236350857566,-0.0834635750787153,1.002564315738164,297
-0.329374850392033,0,-0.33280293480509926,-0.3839460010278613,0,0.3618352969575898,1,1,-0.07282996762436264,-0.06935961046457194,0.8277872225793511,0.11477261905620406,0.2685835311428838,1.4278119501172077,421
-0.329374850392033,0,-0.33280293480509926,-0.2732218784792491,0,0.3618352969575898,1,2,-0.01370258001108513,-0.010240734116577764,0.592805288808714,0.7894841258927878,0.12930386860942403,0.5094320828271841,212
-0.329374850392033,0,-0.33280293480509926,-0.165758691914234,0,0.3618352969575898,1,2,0.1463403876761182,0.15618818630639175,0.1967705029472566,0.3501564321283197,0.2944701861006539,0.025315625258424138,147
-0.329374850392033,0,-0.33280293480509926,-0.06018154024151501,0,0.3618352969575898,1,1,0.29665494045319596,0.32473405512663406,-0.12188971282771432,0.3501564321283197,0.5911726570393712,0.14138544426012664,179
-0.329374850392033,0,-0.33280293480509926,0.04479938028743042,0,0.3618352969575898,1,1,0.29665494045319596,0.32473405512663406,-0.12188971282771432,0.3501564321283197,0.5911726570393712,0.33531934910407907,207
-0.329374850392033,0,-0.33280293480509926,0.15042362343310306,0,0.3618352969575898,1,2,0.482113203495435,0.7014908863985669,-0.23612208558783868,0.9882432192920433,0.668481233402277,0.37456918170305825,218
-0.329374850392033,0,-0.33280293480509926,0.25783267055726955,0,0.3618352969575898,1,2,0.482113203495435,0.5626387802334691,-0.0781818354286815,0.3501564321283197,0.5911726570393712,0.2227947369158668,191
-0.329374850392033,0,-0.33280293480509926,0.36831054039163463,0,0.3618352969575898,1,2,0.6005604243282294,0.7014908863985669,-0.41865211639008326,0.5759529446065609,0.7652894578289089,0.3282330171990736,217
-0.329374850392033,0,-0.33280293480509926,0.4835717917755294,0,0.3618352969575898,1,2,0.6005604243282294,0.7014908863985669,-0.23612208558783868,0.5759529446065609,0.7025058217435989,0.7775250338332141,288
-0.329374850392033,0,-0.33280293480509926,0.6057506248967055,0,0.3618352969575898,1,2,0.6005604243282294,0.7014908863985669,-0.23612208558783868,0.11477261905620406,0.7652894578289089,1.877312425072795,594
-0.329374850392033,0,-0.33280293480509926,0.7375531958036293,0,0.3618352969575898,1,1,0.482113203495435,0.5626387802334691,0.23597377768381053,0.3501564321283197,0.9192577766524728,1.6387196982316015,527
-0.329374850392033,0,-0.33280293480509926,0.8834249185532477,0,0.3618352969575898,1,2,0.37139940913163866,0.5626387802334691,0.03231385297671473,0.11477261905620406,0.8436371428779679,1.0924353118334182,364
-0.329374850392033,0,-0.33280293480509926,1.051067785263179,0,0.3618352969575898,1,1,0.37139940913163866,0.5626387802334691,0.03231385297671473,0.11477261905620406,0.7994707641638176,0.6746255610550335,276
-0.329374850392033,0,-0.33280293480509926,1.255084230042947,0,0.3618352969575898,1,1,0.23063812164735076,0.2442871195079361,0.9262122405839708,-0.3840236350857566,0.3631445301894751,0.5158470798424029,223
-0.329374850392033,0,-0.33280293480509926,1.5314066938792956,0,0.3618352969575898,1,1,0.1463403876761182,0.15618818630639175,0.9262122405839708,0.11477261905620406,0.2206513112371982,0.21585074579243327,172
-0.329374850392033,0,-0.33280293480509926,2.034614900252095,0,0.3618352969575898,1,2,0.1463403876761182,0.15618818630639175,0.592805288808714,0.11477261905620406,-0.018390765907559926,-0.21998631669353438,103
-0.329374850392033,0,-0.33280293480509926,-2.035759058029859,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,0.9262122405839708,-0.12755873690734662,-0.4853559093518075,-0.5570715186589505,52
-0.329374850392033,0,-0.33280293480509926,-1.533273077901304,0,0.7854525622866235,1,1,0.06473375938242262,0.0695764828828022,0.9262122405839708,-0.12755873690734662,-0.5645829824238631,-0.9907141261613007,20
-0.329374850392033,0,-0.33280293480509926,-1.2590572147024741,0,0.7854525622866235,1,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.3840236350857566,-0.7748933704396191,-1.2242942502580862,11
-0.329374850392033,0,-0.33280293480509926,-1.0597526365379717,0,0.7854525622866235,1,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.3840236350857566,-0.9299841165944797,-2.053843992901984,4
-0.329374850392033,0,-0.33280293480509926,-0.8974686415064641,0,0.7854525622866235,1,3,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.12755873690734662,-0.9299841165944797,-1.8054439675799583,5
-0.329374850392033,0,-0.33280293480509926,-0.754029574836836,0,0.7854525622866235,1,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,0.11477261905620406,-1.1645460975703865,-0.8124434897915522,25
-0.329374850392033,0,-0.33280293480509926,-0.6222079074475125,0,0.7854525622866235,1,3,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.3840236350857566,-0.4853559093518075,-0.30450166086129543,82
-0.329374850392033,0,-0.33280293480509926,-0.4996035209767629,0,0.7854525622866235,1,3,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.12755873690734662,-0.018390765907559926,0.17461211367994164,157
-0.329374850392033,0,-0.33280293480509926,-0.3839460010278613,0,0.7854525622866235,1,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,0.11477261905620406,0.2432470398145891,1.3082014378364661,387
-0.329374850392033,0,-0.33280293480509926,-0.2732218784792491,0,0.7854525622866235,1,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,0.11477261905620406,0.04422187580485735,0.6455715316425773,233
-0.329374850392033,0,-0.33280293480509926,-0.165758691914234,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,0.9262122405839708,-0.3840236350857566,0.3631445301894751,-0.12850396801743139,130
-0.329374850392033,0,-0.33280293480509926,-0.06018154024151501,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,0.9262122405839708,-0.12755873690734662,0.7994707641638176,-0.19728521323738757,146
-0.329374850392033,0,-0.33280293480509926,0.04479938028743042,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,1.2800448167723144,0.11477261905620406,0.7496287408717452,0.37456918170305825,223
-0.329374850392033,0,-0.33280293480509926,0.15042362343310306,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,1.2800448167723144,1.5047001915331548,0.9913033293596031,0.2879243021870275,226
-0.329374850392033,0,-0.33280293480509926,0.25783267055726955,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,1.111359849043742,0.7894841258927878,1.006864997130423,0.032963248056589546,190
-0.329374850392033,0,-0.33280293480509926,0.36831054039163463,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,1.2800448167723144,-0.12755873690734662,0.7994707641638176,0.1820859469800878,198
-0.329374850392033,0,-0.33280293480509926,0.4835717917755294,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,1.2800448167723144,-0.3840236350857566,0.6060105625970476,0.8794898418078966,300
-0.329374850392033,0,-0.33280293480509926,0.6057506248967055,0,0.7854525622866235,1,3,0.06473375938242262,0.0695764828828022,1.2800448167723144,-0.12755873690734662,0.8896211027414811,1.5337405093771102,491
-0.329374850392033,0,-0.33280293480509926,0.7375531958036293,0,0.7854525622866235,1,3,0.06473375938242262,0.0695764828828022,1.2800448167723144,-0.12755873690734662,0.5176602712589873,1.300939263747939,398
-0.329374850392033,0,-0.33280293480509926,0.8834249185532477,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,0.9262122405839708,0.11477261905620406,0.2206513112371982,0.8197884294440593,270
-0.329374850392033,0,-0.33280293480509926,1.051067785263179,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,0.9262122405839708,-0.3840236350857566,0.15297691563139726,0.10258519726005072,152
-0.329374850392033,0,-0.33280293480509926,1.255084230042947,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,1.013230663766711,-0.12755873690734662,0.1975793568625521,0.10258519726005072,154
-0.329374850392033,0,-0.33280293480509926,1.5314066938792956,0,0.7854525622866235,1,2,0.06473375938242262,0.0695764828828022,0.9262122405839708,0.3501564321283197,0.2206513112371982,-0.06603463572445464,132
-0.329374850392033,0,-0.33280293480509926,2.034614900252095,0,0.7854525622866235,1,3,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.12755873690734662,0.3631445301894751,-0.2120876334160851,119
-0.329374850392033,0,-0.33280293480509926,-2.035759058029859,0,1.4590830034856621,0,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.3840236350857566,0.1975793568625521,-0.2907066600040839,102
-0.329374850392033,0,-0.33280293480509926,-1.533273077901304,0,1.4590830034856621,0,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.3840236350857566,0.04422187580485735,-0.395851283140754,82
-0.329374850392033,0,-0.33280293480509926,-1.2590572147024741,0,1.4590830034856621,0,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.3840236350857566,-0.05035865337434219,-0.6436186174335057,52
-0.329374850392033,0,-0.33280293480509926,-1.0597526365379717,0,1.4590830034856621,0,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.3840236350857566,-0.5645829824238631,-0.7250213697941924,35
-0.329374850392033,0,-0.33280293480509926,-0.8974686415064641,0,1.4590830034856621,0,2,-0.01370258001108513,-0.010240734116577764,0.8277872225793511,-0.12755873690734662,-1.1645460975703865,-1.6183499441963338,5
-0.329374850392033,0,-0.33280293480509926,-0.754029574836836,0,1.4590830034856621,0,2,-0.01370258001108513,-0.010240734116577764,0.8277872225793511,-0.6620926474489095,-0.41723554544803493,-1.286122341069483,14
-0.329374850392033,0,-0.33280293480509926,-0.6222079074475125,0,1.4590830034856621,0,2,-0.01370258001108513,-0.010240734116577764,1.2800448167723144,-0.6620926474489095,-0.9299841165944797,-1.169962086796956,11
-0.329374850392033,0,-0.33280293480509926,-0.4996035209767629,0,1.4590830034856621,0,3,-0.07282996762436264,-0.06935961046457194,2.419637364072596,-1.5323392186736235,-0.6576098195477923,-0.7524971974134862,32
-0.329374850392033,0,-0.33280293480509926,-0.3839460010278613,0,1.4590830034856621,0,3,-0.01370258001108513,-0.010240734116577764,1.8538885472509552,-1.5323392186736235,-0.018390765907559926,-0.33326030748842045,88
-0.329374850392033,0,-0.33280293480509926,-0.2732218784792491,0,1.4590830034856621,0,2,0.06473375938242262,0.0695764828828022,1.8538885472509552,-0.9683431775735508,-0.0834635750787153,-0.2276027032149129,100
